_id,culture,name,religion,Degree,Deg Cent,Close Cent,Betw Cent,Eigenvector,PageRank
10294093,bedouin_arabic,Shamirid,shiite,2.0,0.000259000259000259,0.0,0.0,3.387203130257521e-84,0.00012948336138806163
10294095,bedouin_arabic,Ali,sunni,3.0,0.0003885003885003885,0.16457054340621033,0.0,4.81375465534655e-05,7.814571679548479e-05
10294105,bedouin_arabic,Talaverid,sunni,1.0,0.0001295001295001295,0.17920830984964004,0.0,3.35528249483542e-05,3.1749358865339555e-05
10294110,bedouin_arabic,Nasrid,sunni,3.0,0.0003885003885003885,0.16275232290857292,0.0,2.9292687878900745e-06,6.16759035854819e-05
10294118,lappish,of Länsipohja,finnish_pagan,1.0,0.0001295001295001295,0.16316613627891646,0.0,7.215716429127868e-07,4.3086033450614485e-05
10294138,bedouin_arabic,Aramid,sunni,3.0,0.0003885003885003885,0.1881083451838169,2.7684199125047578e-05,0.0007367913029045358,5.771477362792522e-05
10294143,old_frankish,de Savoy,catholic,1.0,0.0001295001295001295,0.16631581772038742,0.0,4.1940354283603316e-07,3.6864803134265884e-05
10294146,maghreb_arabic,Yiliyen,sunni,2.0,0.000259000259000259,0.17954834169659706,0.0,7.167546798046767e-05,4.564525982905293e-05
10294148,bedouin_arabic,Uwaysid,sunni,4.0,0.000518000518000518,0.20969223230256095,0.0,0.0019270469338219392,6.070260909164668e-05
10294152,bedouin_arabic,Jalilid,sunni,1.0,0.0001295001295001295,0.18078672641200977,0.0,7.166607087546523e-05,3.337855186979502e-05
10294155,ethiopian,Afeworkid,miaphysite,1.0,0.0001295001295001295,0.1568318122715718,0.0,1.5884218869913008e-06,3.5707269932060735e-05
10294160,bedouin_arabic,Burhanaddin,shiite,1.0,0.0001295001295001295,0.00032375032375032373,0.0,2.338092691079342e-67,7.316103930059304e-05
10294164,khazar,Çorpan,tengri_pagan,1.0,0.0001295001295001295,0.1785206780410464,0.0,7.610450837653592e-05,3.6987220072543254e-05
10294169,somali,Umardin,sunni,5.0,0.0006475006475006476,0.21030834689628528,2.0460817403816773e-05,0.00134267918712469,8.440091907847498e-05
10294175,old_frankish,Laidrati,catholic,1.0,0.0001295001295001295,0.14861200183815176,0.0,2.091713819691367e-08,5.743550184668298e-05
10294183,bedouin_arabic,Musaid,sunni,3.0,0.0003885003885003885,0.15995460935868913,0.0,1.243756017922034e-05,8.954181562311319e-05
10294188,bengali,Jayanarayan,hindu,4.0,0.000518000518000518,0.17374834858418714,1.382420247732404e-05,0.0005152858371671076,8.944461402209006e-05
10294192,bedouin_arabic,Ambasselid,sunni,1.0,0.0001295001295001295,0.2055465608223137,0.0,0.000742925089402316,3.2967991878428924e-05
10294194,bedouin_arabic,Rohaid,sunni,2.0,0.000259000259000259,0.0,0.0,7.448538454714819e-72,0.00012948336138806163
10294200,khazar,Böri,tengri_pagan,13.0,0.0016835016835016836,0.22595231231760432,0.001430540947325797,0.007843182064391841,0.00027067274384092604
10294201,khazar,Çorpan,tengri_pagan,18.0,0.002331002331002331,0.22133902969614994,0.0025531915599232256,0.0004118920674737472,0.0004395329261307593
10294203,bedouin_arabic,Mukhtarid,sunni,4.0,0.000518000518000518,0.1760383315483426,7.396657126551483e-06,2.3163741136400326e-05,0.00010254706698460668
10294210,norse,Refr,norse_pagan,1.0,0.0001295001295001295,0.17567827832145014,0.0,1.4102122083184648e-06,3.487144672750102e-05
10294223,bedouin_arabic,Jabirid,shiite,1.0,0.0001295001295001295,0.16676291660610187,0.0,7.692246765211188e-05,3.294113175827e-05
10294224,bedouin_arabic,Urgutid,shiite,4.0,0.000518000518000518,0.18725660523413332,2.8273580142452658e-06,8.129495794051506e-05,6.866393145595187e-05
10294237,bedouin_arabic,Khaireddin,shiite,1.0,0.0001295001295001295,0.17740318658624402,0.0,8.200580268719513e-05,3.5879517198330306e-05
10294243,rajput,Sambhalid,hindu,1.0,0.0001295001295001295,0.1689889123147795,0.0,0.00020817356615508877,3.274291584242374e-05
10294263,bedouin_arabic,Hammarid,shiite,1.0,0.0001295001295001295,0.18344194792363022,0.0,0.0002632345023419894,3.342734246182785e-05
10294273,old_saxon,Theodericing,norse_pagan,2.0,0.000259000259000259,0.16073285403931725,3.8039774061221793e-06,3.659373643166899e-07,5.872548844566439e-05
10294294,lombard,Wechtaringi,catholic,1.0,0.0001295001295001295,0.16867747318818346,0.0,7.014737071200121e-07,3.4845500263914464e-05
